id	document	label
6486325	자꾸 마음이 불안해.	1
9028463	외나무다리에 서 있는 기분이죠. 	1
1253368	매일 매일 너무너무 심하게 불안했어요. 	1
297077	발이 땅바닥에 제대로 안 붙어 있는 기분이었어요.	1
8599155	너무 당황스럽더라.	1
8740203	누가 신경을 막 갉아먹고 있는 느낌?	1
8804100	근데 그 뒤로 화장실에 갈 때마다 불안한 거야.	1
5950829	퇴원하고 나오는데 다시 불안감이 도졌어요.	1
3895103	너무 불안해서 미칠 거 같아.	1
9146695	모든걸 희생하다가 내 인생이 끝날 것 같아요.	1
4993640	그냥 감정이입이 심하게 되고 불안감도 잘 느끼는 것 같아요.	1
5794799	이제 곧 고3인데 너무 불안해.	1
1600635	어쩌다 붙잡혀서 전단이라도 받게 되면 나한테 뭔가 나쁜 일이 생길 것 같이 불안했어요.	1
1118508	오전 내내 불안해서 일을 못하겠는거예요.	1
3488301	일은 어떻게 무마됐는데 그 이후로 맨날 너무 불안해.	1
7749595	근데 집 와서 생각해보니까 갑자기 막 불안해지는 거예요.	1
9804254	근데 그렇게 안 하면 불안해서 견딜 수가 없어요.	1
9109132	그렇지 않으면 뭔가 찝찝하고 불안하거든.	1
10136005	근데 쉽지 않은 것 같아요. 요즘 자꾸 너무 불안해져요.	1
9272388	주변에서 괜찮다고 아무 일 없다고 하는데 저는 계속 불안했어요.	1
9832161	평소에도 좀 평소랑 다른 일이 있으면 금방 불안해지는 편이거든?	1
6106079	그때부터 조금씩 불안해지더라고요.	1
6760555	매일매일 마음이 조마조마해.	1
8658227	어떤 돌발상황이 발생할지 모르니까 너무 불안해요.	1
3284962	발이 허공에 떠 있는 거 같아요.	1
9814376	불안불안 위태위태해요.	1
9093996	불안감이 사라지질 않아요.	1
8891326	그런데 저는 왜 안심이 안 될까요?	1
8016672	하루에도 몇 번씩 미치게 불안해.	1
9884619	마음에 평안이 왔으면 좋겠다…	1
3095788	마음에 평화가 찾아오면 좋겠다.	1
7008459	마음이 고요하고 차분해졌으면 좋겠어.	1
8365221	어떻게 하면 이 불안감이 사라질까요?	1
7326531	걔를 보면 내가 불안해져.	1
8415974	항상 흔들다리 건너는 거처럼 발 아래가 불안해.	1
8488748	안심이 안 된다…	1
5235134	너무 불안해서 일을 할 수가 없어.	1
7441317	10분정도 갇혀있었는데…패닉상태였어요.	1
7403099	오늘은 자다 일어났는데 머리를 벽에 박고 싶을 만큼 불안했어요.	1
57586	마음이 편하지 않고 조마조마해.	1
5141238	근데 안 먹으면 참을 수가 없어. 너무 불안해서 견딜 수가 없거든.	1
5575615	어쨌든 괜찮아져서 이제는 좀 잘 자는데 사실 그래도 좀 불안해.	1
765033	담임이 엄마한테 전화를 할 수도 있는 거고 그래서 불안했어요.	1
286680	안 뽑으려고 해도 안 뽑으면 오히려 더 불안해져서…	1
9694445	그러고 나서 그 날 밤부터 너무 불안한 거야.	1
5256752	요즘 너무 불안해요. 불안해서 미쳐버릴 것 같아요.	1
5316818	근데 뭔가 되게 찝찝한 거예요. 안 됐는데 됐다고 하는 거 아닐까 싶어서…	1
4929205	그 사고 후부터 하루종일 너무 불안해요.	1
7764248	근데 그 후부터 하루종일 너무 불안해요.	1
5610275	그렇게 잠긴 걸 봐도 금방 또 다시 불안해져요.	1
4975754	그러다 보니까 그냥 길을 걸어가는 것만 해도 불안해져.	1
8098297	막 엄청 불안한 건 아닌데 항상 조금씩? 잔잔하게 불안하더라고.	1
4437772	이게 약간 내 몸에 익숙해져서 나중에는 이 불안함이 디폴트가 되는 게 아닐까?	1
8750781	불안해요.	1
5317808	이상하게 불안하고.	1
7941197	"너무 불안한데, 제가 잘못 되는 건 아니겠죠?"	1
8392485	증상이 더 악화되는 것 같아요.. 불안해요..	1
9551603	갑자기 너무 이상하잖아.. 검사를 받아야 할 것 같았어.	1
1128434	몸에 없으면 금방 불안해져.	1
8098523	내가 생각해도 요즘 내가 이상한 것 같아서 그런지 좀 불안해.	1
9969680	휴교하는 동안 집에서 쉬느라 좋긴 좋았는데 한편으론 불안한 거야.	1
7467524	누워 있는 와중에도 계속 그 생각 들어서 불안한 마음으로 쉬었어.	1
9375027	그래서 그런지 뭔가 불안한 마음이 되게 커졌어요.	1
10079804	어쩔 수 없다고 생각은 하면서도 그래도 불안한 건 어쩔 수가 없더라.	1
4459001	근데 이제 와서 다시 될까 싶고 너무 불안한 거예요.	1
1971330	근데 지난 번에 학교 가려고 셔틀을 탔는데 갑자기 엄청 불안한 거예요.	1
8777093	엄마한테 걸릴까봐 좀 불안하긴 해.	1
746383	크게 못 느끼고 있었는데 막상 그 얘길 들으니까 더 불안하고 긴장되는 느낌이었어.	0
10106046	평소 때도 늘 불안하고 떨려.	0
9456361	늘상 불안하고 떨려.	0
2461114	평소에도 불안하고 떨려요.	0
4854124	항상 불안하고…옆에 사람이 없으면 긴장을 심하게 해요.	0
3352939	"슬슬 결혼도 해야 하는데, 어떻게 먹고 살아야 하나 가끔 그런 생각이 들 때가 있어요."	0
8225461	나중 일 생각하면 불안해요.	0
4728005	가끔 앞날 생각하면 불안하긴 해요.	0
8761788	몇 년 전부터 세무사 시험 준비 중인데…시험에 한번 떨어지고부터 자신감도 없어지고…불안감이 생긴것 같아요.	0
7094992	그래서 그런지 모르겠는데 항상 미래에 대한 불안한 생각이 있었어.	0
7915590	내 미래는 앞으로 어떻게 되나 불안하기도 하고…	0
8693853	어떨 때는 들리고 어떨 때는 괜찮으니까… 언제 그런 증상이 나타날까 불안해.	0
6714986	증상이 1~2일에 한번씩 반복됐어요. 언제 나타날지 모르는 증상 때문에 너무 불안했어요. 	0
5073654	"다시 공황 증상이 올까봐 불안하긴 했는데, 버스를 아예 못 타는 건 아니야."	0
1227060	또 그럴까 봐 너무 불안해.	0
8331844	또 사람 많은 곳에서 발작이 일어나면 어떡하지?	0
9594029	언제 발작이 일어날지 모르니까 너무 불안해요.	0
5683859	이후에 2번 더 증상이 나타났는데 또 그럴까 봐 너무 불안하네요.	0
9907691	이게 언제 어디에서 다시 나타날지 모르겠어서 너무 불안했어요.	0
10103306	너무 불안하고 초조해서 잠이 올 생각을 안해..	1
5850503	하루종일 불안하고 초조해.	1
10070313	불안하고 초조한 느낌이 늘 베이스로 깔려 있는 거 같아.	1
6475186	너무 불안하고 초조해서 잠이 올 생각을 안 해..	1
8058599	불안하기도 하고 초조하기도 해요.	1
8217932	아파서 그런지 자주 불쾌해져요.	1
3134317	다들 표정이 무섭고 딱딱해서 싫어.	1
5725614	진짜 지질하지? 남자한텐 아무 말도 못 하고 여자나 패고…	1
1251944	아무튼 그래서 해봤는데 별로 기분이 좋진 않더라. 좀 불쾌했어.	1
9836293	다른 사람은 기분 나빠하지 않는 것도 저는 보면 되게 불쾌해요.	1
3935543	그때 생각하면 진절머리가 나.	1
9329701	"깜빡했다고 말해서 아, 알겠다고 표정 관리는 했어."	1
6987687	정말 기가 막히고 어이가 없어요.	1
4268313	불쾌한 기분이 자꾸 들어.	1
8751084	정말 끔찍한 순간이었어.	1
9579206	아침에 일어나면 항상 기분이 더러워.	1
6380732	밖에서 다른 여자 만지던 손으로 절 만질 때마다 너무 소름 끼치는 거예요.	1
6730559	막 더럽단 생각까지 들었어요. 되게 불쾌하고.	1
10121905	근데 그 후에도 비슷한 것만 보면 너무 불쾌하고 더럽게 느껴지는 거예요.	1
8822540	그러다 우연히 어떤 영상을 보게 됐는데… 그게 진짜 엄청 징그러웠거든요.	1
9109790	아프리카 아이 입에 알을 깐 기생충 영상이었는데… 진짜 너무 끔찍했어요.	1
9953912	진짜 어이가 없잖아..	1
7298459	그렇게 앓고 난 다음 날에도 자고 나도 개운하지가 않고 막 불쾌하더라.	1
9355956	행동도 부자연스러워지고...웃는게 웃는게 아니었어요.	1
4329345	제 주변에 있는 모든 것들이 다 불편했어요. 고등학교 때 특히 심했던 것 같아요.	1
1504875	겉으로는 축하해줬는데 마음은 불편해요.	1
8960254	주변에 있는 모든 게 불편하게 다가와요.	1
7589723	늘 마음이 편하지가 않아.	1
9797993	떨어져있던 시간이 길다 보니…서로 많이 불편하더라구요.	1
1180080	뭐 하나 마음 편히 진행되는게 없더라구.	1
8293622	난 왜 이렇게 마음 편할 날이 없는거지?	1
4431197	제 마음은 언제쯤 편해질 수 있을까요?	1
8937179	"속 마음 터 놓을 친구도 없고, 엄마 아빠는 잔소리만 하고, 시험은 떨어지고… "	1
8846509	나만 빼고 다 잘났어.	0
9335640	이렇게 사는게 맞나 싶어요.	0
435623	이렇게 살다가는 망할 것 같아.	0
4198269	살아가야 할 이유를 잃어버린 느낌이예요.	0
5733754	내가 이렇게 살아도 될까?	0
8278608	나 혼자 살자고 이렇게 해도 될까…?	0
23653	저는 앞으로 살아갈 가치가 없는 거 같아요.	0
7813287	성취감이 하나도 없었어.	0
5824795	살아가야 할 이유를 잃어버린 느낌이에요.	0
842944	되는 일이 없어서 그런가.	0
7929874	세상에 인간보다 더한 악은 없어.	0
10155376	사는 건 행복하지 않은 것 같아.	0
8680215	사랑받을 자격이 있을까?	0
7679026	저를 응원해주는 사람은 왜 아무도 없을까요.	0
9989270	"죽여버리고 싶어요, 정말."	0
8827685	밥에 농약이라도 타서 죽여버리고 싶어요.	0
5524686	내가 잔인하게 죽여버릴 거야.	0
6158788	"가둬놓고, 먹을 것도 안 주고 죽을 때까지 팰 거야."	0
307912	진짜 밟아 죽여버리고 싶어.	0
6082188	아…진짜 농약이라도 타서 먹여야하나싶다.	0
9704763	진짜 죽여버리고 싶었어요.	0
9687594	진짜 너무 괘씸해서 법정에서 봐도 죽여버리고 싶을 것 같아요.	0
9430257	개판 치고 다니는 거 보면 다 죽여버리고 싶고…	0
9073274	그 당시에는 진짜 그 자식을 죽여버리고 싶더라고.	0
7726829	근데 이젠 한계치인가 봐. 하나도 안 무서워. 한 번만 더 그러면 내가 죽여버릴 거야.	0
8213409	죽여버리고 싶어요.	0
8544691	그 자식이 죽어버렸으면 좋겠어요.	0
6269046	"근데 오늘은 진짜, 하, 어이가 없어서…"	0
5934328	요즘 보통 다 종이로 안 받잖아? 근데 이건 뭔가 했지.	0
7668668	제가 쓰는 이야기의 반은 다 경험에 기초해요.	0
5655827	내가 싫어서 그런 걸까 아니면 그냥 결혼이 싫은 걸까.	0
4644401	왜 그런지는 나도 모르겠어.	0
9945284	이유는 모르겠어요.	0
705362	이래서 장소가 사람에게 중요하다는 생각을 하게 되요.	0
5708802	모든게 제대로 굴러가기 위해서는 페미니스트들이 나서야 한다고 생각한다고요.	0
9790871	제 생각을 정신병으로 취급하는 눈초리들은 이미 익숙해요. 하디만 사회가 갖고 있는 문제성을 똑바로 바라봐줬으면 좋겠어요.	0
3810929	아무도 무시 못 하도록 내 힘을 키우고 싶었어.	0
6278900	나만 불행한 게 아니란 건 나도 알아.	0
4666521	매번 이럴 때마다 내표현에 문제가 있는 걸까 생각하게 돼.	0
8894910	사람들과 출발선이 다른데 내가 어떻게 평범하게 시작할 수 있었겠어.	0
10067891	왜 그럴까 감이 안 잡혔어요.	0
4656042	안 좋은 일은 한꺼번에 덮치는 것 같아요.	0
9541420	"엄마도 한국분이고, 한국 음악도 좋아하고, 음식도 좋아해서 그렇게 크게 다를까 걱정하지 않았어요."	0
6206837	내 기분이 어땠을 것 같아?	0
8970443	그렇게 말하는 인간들이 날 행복하게 해주지 않으니까 신경 안 쓰기로 했어.	0
8870035	어차피 인생은 혼자고 내가 사는 인생 먹다가 죽는 돼지로 살던 내 마음이니까.	0
9969587	애써 생각은 안 하려고 하지만.	0
7666606	너도 내가 한심하다고 생각해?	0
2176436	호신용으로도 좋잖아. 누가 위협하면 언제든 찌를 수 있으니까.	0
10018117	정말로 선한 사람이 세상에 있을까.	0
8033328	모두 다 서로를 보면 밟고 찌를 생각뿐이야.	0
7088731	안 아픈 방법은 없는 걸까.	0
4883754	나도 내가 바보같다는 거 알아.	0
9942955	거기에서 엄청 크고 깊은 동굴에 들어갔다 나왔는데 진짜 엄청 크더라고.	0
9466607	딱히 그 때는 무섭단 생각을 안 하고 그냥 우와 신기하다 이랬어.	0
8933491	내 생각에는 그 때 병실 같이 쓴 사람 때문인 것 같아.	0
5844083	내가 이 분 말고 다른 여자한테도 그러나? 했는데 또 그건 아니거든요.	0
3674831	아니 어떻게 자식이 아픈데 그런 식으로 말을 할 수가 있어요? 	0
1736999	"이제 저랑 다른 삶을 살겠구나 싶어서 좀 서운하기도 하고, 잘 됐다 싶기도 하고.. 기분이 이상해요. "	0
9845902	"이제 내가 우선이 아니라, 새언니가 우선이 될 거라는 생각을 하니까 그냥 서운해. "	0
7406758	"엄마가 저보고 너는 니가 벌어서 시집가라고. 너 줄 돈은 없다고 하는데, 기분이 좋진 않았어요. "	0
9121447	죽을 정도로 힘들면 나한테 말을 해주지… 섭섭하기도 하고. 기분이 이상해.	0
7988084	뭐… 내 말을 아무도 안 들으려고 하니까.	0
6880550	제 인생에는 아무 관심도 없으면서…	0
9759719	"저희한테는 차갑고, 다른 형제들 오면 어찌나 살가운지… 서운하기도 하고, 꼴보기 싫어요."	0
2288547	이해를 해보려고 해도… 섭섭한 마음까지는 어떻게 할 수가 없었어요.	0
468899	"섭섭하기도 하고, 결혼 전에는 그렇게 다정한 사람이었는데… 싶었어."	0
9736192	괜찮을 줄 알았는데 너무 섭섭해요.	0
9304503	나 너무 서운한거있지… 걔가 중요해? 내가 중요해?	0
9231599	힘든건 저인데 병원에서도 혼나고 남편도 저를 위로해주지 않아요.	0
5657638	가족들도 나보고 유난이라고 하는데 진짜 아무도 내 맘 몰라.	0
8239718	너무 서운하잖아요. 여태 제가 모셨다니까요.	0
9147374	아내라는 기분보다 비서가 된 기분.	0
9788286	나를 우선시해주길 바랐어.	0
502971	가족들도 나보고 유난이라고 하는데 진짜 아무도 내 맘 몰라.	0
8837036	갈 거면 나도 데려가지… 내가 짐이 될 거라 생각했나 싶어서 서운하고…	0
3059926	충분히 화낼 만한 일인데 그냥… 좀 서운해서…	0
4009568	오빠가 그동안 돈 대느라 고생한 건 알지만 할아버지가 남긴 주택까지 팔고 하는 거 보니까 괜히 속상했어요. 	0
3044091	엄마도 없이 애한테 못 할 짓 한다고 생각하니까 속상하더라고요. 	0
4161935	내가 집에서는 전혀 존중 받지 못한다는 느낌을 받았어. 	0
8535856	실망이 컸지.	0
9848292	예뻐지려다가 괜히 병을 얻은 것 같아서 너무 속상해요.	0
1389397	"근데 가족들 다 나한테 힘을 주는 게 아니라, 다그치기만 해서 더 상처 받았어."	0
8014926	"계속 기사를 검색해보고, 내용을 더 알게 될수록 안타깝고, 안됐고…"	0
518874	나라면 어땠을까 감정이입도 해보게 되고…	0
6428636	집 사주는 것 때문에 이렇게까지 속상해야 하나 싶고…	0
4008401	근데 기분이 너무 상하는 거야.	0
7494798	나한테 왜 그러지?	0
5954884	정말 너무 속상해.	0
9718518	결혼을 한 건 아니지만 아이부터 갖고 결혼을 하려고 했는데….상심이 컸어요.	0
4492202	연애할 때는 여성스럽다고 좋아하더니..이젠 청승맞다니…저 정말 속상하네요.	0
6940155	그럴 때마다 허락 아닌 허락을 받으려고는 하는데… 좀 속상해.	0
8662240	"원래 이렇지 않았는데, 두 달 정도 된 것 같아. 교육 중에 장애 가진 아이들 사례가 나오는데, 너무 슬픈거야."	0
9924896	평소에는 목 끝까지 울음이 차있는 느낌이야. 	0
8607739	누가 콕 찌르면 울 거 같은 느낌.	0
7081837	지금도 슬픈 감정이 남아있어요.	0
8672382	지금도 슬퍼.	0
5838594	근데 요즘 들어 부쩍… 너무 슬퍼지는 거야.	0
8747250	불쌍해 하면 안 되는데 애들이 너무 불쌍하고…	0
8893010	아이들의 삶도 그냥 삶일 뿐인데 그냥 다 슬픈 얘기 같아.	0
4063053	거의 10년 만에 보니까 또 되게 슬퍼졌어요.	0
1964094	그런 생각이 드니까 삶이 쓸쓸하게 느껴지네요.	0
3748749	이 세상에 저 혼자 남은 기분이에요.	0
7236510	슬픔에서 벗어나고 싶어요.	0
10110553	울면서 그냥 끝내자고 하는데…마음이 찢어질것 같았어.	0
3889299	제일 슬펐던 건 그거였어. 학교에서 간담회 하는데 우리 부모님만 안 온 거야.	0
3551150	그 때… 정말 많이 슬펐죠.	0
9855967	근데 이따금 되게… 슬퍼져요.	0
6607633	그 학생들을 볼 때마다 억장이 무너져요.	0
10263072	정말 가슴이 무너지는 것 같았어.	0
9135211	신경이 거슬려서 벽에 걸려 있던 시계 건전지를 뽑아버렸어요.	0
8676753	"그래 뭐, 혼자 다녀도 되지 라는 생각으로 혼자 다니는데, 신경이 안 쓰일 수가 없더라."	0
9798776	"자꾸 걔 눈치를 보게 되고, 말하다가 내가 실수할까봐 엄청 신경쓰게 되고…"	0
9393658	"솔직히 그렇게까지 신경쓸 것 까진 없는데, 왜 그런 생각이 드는지 모르겠어."	0
6890985	그렇게 생각을 안 하려고 해도 자꾸 신경이 쓰이는 걸 어떡해.	0
7060802	"어제 직원 두 명이 그만둔다고 사직서 냈는데, 나 때문인가 싶기도 하고…"	0
8914565	사람들이 날 이상하게 생각할 것 같아서 너무 신경이 쓰여.	0
1318078	주변사람들한테 이런 얘기를 하면 너랑 상관없는 얘기를 뭘 그렇게 신경쓰냐고 이상하게 생각하더라고.	0
6825739	신경 쓸 게 많고 집중을 해서 그런가?	0
9984617	생활에는 문제가 없는데 계속 신경이 쓰여요.	0
9132252	굉장히 당돌한 아이예요. 그렇다고 틀린 말을 하는 스타일은 아니거든요. 그러니까 더 싫어요.	0
9612977	사람들이 다른 생각을 해보라고 하는데..그게 쉽나요? 자꾸 신경이 쓰여요.	0
8200058	그리고 회사 사람들이 장난으로 한 말도 엄청 신경 쓰여.	0
3527577	그래서 그거랑 닿은 물건조차 못 만졌어요. 너무 신경 쓰여가지고.	0
3656988	이게 막 엄청 힘든 건 아닌데 굉장히 신경이 쓰여요.	0
6584219	이것저것 신경쓸게 너무 많아.	0
4919409	온종일 그 일에만 신경쓰고 있어.	0
8466409	"아무리 생각해도 왜 그런건지 모르겠는데, 물어보기도 뭣하고…"	0
8116113	대체 뭐가 문제인지 모르겠어…	0
3436810	진짜 어떻게 하면 좋을지 모르겠다…	0
2074725	너무 끔찍스러워서 얼른 그걸 버렸어.	0
10181517	정신이 하나도 없었어.	0
3217546	그런데 결과가 왜 그런지 모르겠어요.	0
9841078	서로 알아보고 깜짝 놀랐어. 모른척하고 지나쳤는데 자꾸 생각나.	0
9025696	인생은 뭘까… 	0
4276245	피할수도 없는데… 뭘 어떻게 해야할지 모르겠어요.	0
6020106	나는 그래도 아직 어린데… 이렇게 사는게 맞나 싶기도 해.	0
8705473	나는 잘 모르겠어.	0
9810971	내가 왜 그러는지 모르겠어…	0
7852536	나 요즘 정말 이상해.	0
8386647	예전에는 일어나지 않았던 일들이 최근에 너무 많이 생겼어.	0
39563	내가 느끼기에도 나한테 이상한 일들이 일어나고 있는 것 같아.	0
7772563	너무 혼란스러워.	0
5725103	그래도 내가 모르는 일이었으니까 할 수 없다고 스스로를 다독였어.	0
7462757	정말 너무 골치 아파요.	0
8868808	골치 아프게…	0
6933426	너무 혼란스러워요.	0
10111771	피할 수도 없는데… 뭘 어떻게 해야 할지 모르겠어요.	0
493092	사실 이런 생각들이 비참한 자위 같아서… 요즘은 마음이 좀 심란해요.	0
1132815	뭘 어떻게 해야 할지 모르겠어요.	0
10102549	그렇다고 움직이지 않고 가만히 있을 수도 없는데.. 뭘 어떻게 해야하는건지…	0
2110412	갈피를 못 잡고 헤매는 기분이야.	0
10138191	"너무 싫다, 진짜…"	0
7457162	"나는 가족들하고 연락 안 하고, 아는 사람도 없고, 공부도 안 하고.. 뭐하는 거지?"	0
9167250	내 몸이 내 몸이 아닌 것 같았어.	0
8404879	아직도 나는 진정이 안 돼.	0
2422271	나도 내가 이상한 거 알아..	0
7530240	가면 고생 할 것 같은데 안 가자니 뭔가 심란할 것 같고…	0
9991915	그래서 요즘 마음이 너무 싱숭생숭하네요…	0
9988760	요즘은 남편이랑 시어머니 이렇게 셋이 사는 기분이야. 너무 심란해.	0
2615698	그래서 요즘 좀 마음이 심란해요.	0
7684164	나보다 못 했던 사람들 다 붙었는데… 내가 운이 너무 안 좋은 거 같다는 생각도 들어.	1
10020563	그런데 항상 화살이 제 쪽으로 날아왔어요.	1
2497690	"나한테, 왜 하필 나한테 이런 일이 일어나나 싶고…"	1
8906022	전 되게 열심히 했거든요?	1
4133147	그건 내 탓이 아니잖아요?	1
9436392	요즘 정신적으로 문제 없는 사람이 어디있어요?	1
9840716	내가 어떻게 뺀 살인데… 또 찌면 너무 억울하잖아요.	1
6170546	근데 뭔가 억울해. 왜 내가 희생을 했지? 남편은 왜 안 하고?	1
5383358	너무 억울해.	1
10208479	너무 원통해요.	1
4761480	"나만 피박 쓴 거지, 뭐."	1
8180877	전생에 무슨 죄를 저질렀길래 이런 벌을 받나 싶다니까.	1
9320316	대체 나한테 왜 이런 일이 생기는 거지?	1
9661317	나한테 왜 이런 일이 생긴 걸까요?	1
9444015	좀 억울해요.	1
7301394	난 너무 억울한 거야…	1
8059949	요즘 정신적으로 문제 없는 사람이 어디 있어요?	1
8051141	왜 저에게 이런 일이 생긴 거죠?	1
9146376	지들이 뭔데 내 소중한 딸한테 그러는지… 너무 억울하고…	1
9413155	아직도 이 말 못 잊어. 내가 뭔 잘못을 했어? 전학 온 게 잘못이야? 진짜 억울해.	1
8007833	진짜 어이없고 너무 억울했는데 어리니까 뭐라 할 수도 없고…	1
8557767	내가 너무 예민해있으니까 팀원들이 날 피하는 게 느껴져.	1
9136302	나한테 왜 그렇게 예민하냐고 그러더라?	1
8657974	요즘 남편이 왜 그렇게 예민하냐고 그러더라.	1
9111762	주변에 있는 것들이 다 예민하게 다가왔어요.	1
8929395	저도 이러기 싫은데…마음처럼 안 되네요. 자꾸 예민해지는 것 같아요.	1
7339744	다른 사람들 다 멀쩡한데…저만 왜 이렇게 예민한걸까요?	1
9445949	여러모로 예민한 상태야.	1
9830821	요새 신경이 예민해졌어요.	1
9602598	"갈 데가 교회 뿐인데, 교회 사람들도 내 또래가 없어서 외로워."	1
4085435	저도 적적하잖아요.	1
7404128	너무 외로워요.	1
7628876	이렇게 사는게 익숙한데… 요즘은 부쩍 외롭고 그래…	1
3889736	내가 너무 앞서가니까 외로워.	1
4070437	그렇지만…저도 여자고…외로우면 기댈 곳이 필요하다구요.	1
9445843	약 먹고 증상이 나아져서 퇴원했는데..이상하게 서글프더라?	1
7425748	저 죽어봤자 어차피 아무도 모를 걸요.	1
7991350	메시지나 이메일은 주고 받는데 그래도 항상 아쉬워. 외롭고.	1
8825761	제가 얼마나 외로운지 그 사람은 모르는 거 같아요.	1
10251900	나 혼자 어디 무인도에 갇혀 있는 게 덜 외롭겠어.	1
4202224	마음이 추워.	1
4726967	형이랑 엄마랑 지내다가 혼자 있으니까 조금 외롭긴 하더라고요.	1
5466870	혼자 있어도 외롭고 같이 있어도 외로워.	1
6077451	그냥 세상 혼자인 기분이야.	1
9469311	진짜 내편은 세상 어디에도 없는것 같아.	1
9726724	아무도 내 뒤치다꺼리 해주는 사람은 없어요. 세상 외롭네요. 정말.	1
7285074	아무도 내 곁에 있어주지 않아..	1
6236997	외로워서 그런 것 같기도 하고.	1
7558359	9년 동안 하루도 외롭지 않았던 적이 없었어.	1
7252691	조숙하다는 말은 들었지만 외로움도 많이 느꼈던 것 같아요.	1
8789344	그 때 좀 외로움을 많이 타서 더 그랬던 것 같아요.	1
247661	가끔씩은 외로움이 몰려와.	1
10263063	특별히 아무 일도 없는데 그냥 우울해요. 	1
6831499	그냥 하루종일 제 감정이 우울한 거 하나인 거 같아요.	1
474835	엄마랑 크게 싸운 다음부터 기분이 완전히 바닥을 쳤어요.	1
3279841	좀 지나보니까 제가 그때 우울했던 거 같아요. 	1
8407277	평소에 우울하죠. 	1
9673323	하루종일 물속에 깊이 가라앉아있는 것 같아요. 	1
8121444	아무것도 안 느껴지고… 마치 내가 없는 거 같아.	1
10275296	기분이 침울하게 처져요.	1
6473973	그 뒤부터 바쁠 땐 괜찮은데 한가해지고 생각할 수 있는 시간이 생기면 우울해져요.	1
8417568	그 뒤부터 우울해진 거예요.	1
7126211	"우울할 때도 있었는데, 원래 인생이 그런 가보다 생각했어요."	1
8379556	다들 우울하다는 말 달고 다니고… 그래서 원래 다 우울해 하는 모양이다 싶은 거예요.	1
9856453	그 외 시간에는 늘 우울한 기분이 깔려 있어.	1
6961803	2년전부터 많이 우울했어요.	1
8681713	바쁠 땐 아무 생각이 없는데 한가해질 때면 우울함이 밀려와요.	1
5348290	대학 졸업하고 우울한 기분이 들 때도 있었지만 '인생이 다 그렇지 뭐'라고 대수롭지 않게 여겼어.	1
9340549	우울함은 돈으로 해결되는 부분이 아니니까요.	1
7357684	"아이도 빨리 갖고 싶은데, 내 뜻대로 안 되고 너무 우울해."	1
9303587	"저는 2년 전부터 힘들었는데, 아버지는 2달 전부터 우울했다고 하더라고요."	1
5990312	바쁘게 지낼 땐 생각 안하다가 시간이 나면 생각나면서 우울해져요.	1
8149935	너무 우울해서 주저앉아서 그냥 울고 싶어졌어요.	1
3544662	근데 가끔씩 우울한 게 확 밀려와요. 주기적으로 한 달에 한 번쯤.	1
8026126	나랑 별로 친한 애도 아니었는데 그 날 하루종일 우울하더라.	1
9441920	요즘 좀 부쩍 우울하긴 했어요.	1
8092564	근데 그 후로 비 오는 날만 되면 부쩍 우울해져요.	1
9155066	최근에 내가 웃은 적이 별로 없구나…	1
9884113	좋을 때는 좋은데 우울할 때는 한도 끝도 없이 가라앉아요.	1
8315297	나 우울해.	1
3570203	기분이 좋을 때가 별로 없어.	1
8827577	2년 동안 행복한 기분을 느껴본 적이 없어.	1
8513467	2월달부터 지독하게 우울했어요.	1
8477212	"우울증은 마음의 감기 같은 거라고 들어서, 저절로 사라질 줄 알았어요."	1
6571993	누가 나를 이 수렁에서 건져줬으면 좋겠어.	1
10066732	수렁에 빠진 기분이에요.	1
5761414	몸부림 치면 칠수록 더더욱 깊이 가라앉는 거 같아요.	1
380142	이런 잡생각 없이 그냥 열심히 살고 싶은데.. 부쩍 마음이 울적하네요.	1
8673152	그때부터 우울했던 것 같아요.	1
7513139	그럴수록 더 우울해졌어요.	1
4453332	그래도 여전히 우울한 마음이 들긴해요.	1
5778264	2년 전부터 우울하지 않은 날이 없었어요.	1
3799776	마음이 갈기갈기 찢어져서 도무지 나을 방법이 없어요.	1
7610867	진흙 속을 걷는 기분이에요.	1
8626168	고등학생 때는 좀 괜찮아졌는데 그 때부터 우울했어요.	1
4793069	근데 뉴스에서 그 얘기를 계속 보니까 뭔가 나도 좀 우울한 것 같아.	1
573771	그 때 우울 지수가 되게 높다고는 했어요. 좀 우울하기도 했고…	1
9950660	오늘 같은 날 기분이 좋아야 하는데 왜 이렇게 우울할까.	1
10254587	그냥 막연히 우울하다고만 생각했지 그럴 줄은 몰랐거든.	1
8682535	근데 또 나는 왜 이렇게 태어났지 싶어서 더 우울해지고…	1
8045752	새벽이 유달리 조용하잖아. 그 때 혼자 깨있으면 진짜 더 우울해져.	1
8568063	근데 의사가 만성적인 우울감이 있으면 이럴 수도 있다는 거야.	1
8554811	나는 근데 내가 그렇게 우울하게 사는지 잘 몰랐거든.	1
4895219	근데 요즘 들어 부쩍 우울해지는 거야.	1
8634610	우울해서 가끔은 그냥 막 울어버리고 싶기도 해.	1
3518685	그래서 한동안 꽤 우울해서 산후우울증인 줄 알았거든요.	1
1369658	근데 우울한 상태가 오래 가서 뭔가 다른 문제가 있는 것 같더라구요.	1
730088	이게 제가 우울해서 그런 건지 아니면 다른 이유 때문인지 모르겠는데…	1
10163485	그래서 가끔 우울하긴 했는데 그래도 금방 극복했어.	1
